year|quarter|TerminDate|submitURL|orgName|clientName|clientGovtEntity|senateID|houseID|contactIntlPhone|name|address|city|state|zip|country|prinCity|prinState|prinZip|prinZipExt|prinCountry|SelfSelect|SignedName|SignedDate|noLobbying|income|expenses|expensesMethod|area_code|issues|agencies|lobbyists|foreignEntIssues|updatedClientAddr|updatedClientCity|updatedClientState|updatedClientZip|updatedClientZipExt|updatedClientCountry|updatedPrinClientCity|updatedPrinClientState|updatedPrinClientZip|updatedPrinClientZipExt|updatedPrinClientCountry|foreignEntities|inactive_lobbyists|affiliatedOrgs|affiliatedOrgUrl|inactive_ali_codes
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |TEC|ISSUE: Support the immediate release of the Federal Communications Commissions proposed methodology on the long-planned studies, conducted pursuant to Section 257, to assess the capacity of the contemporary media and telecommunications ecosystem to meet the information needs of all communities in the U.S.  (the Section 257 studies). Also support the Commission to publicly adopt and adhere to a schedule that will ensure that policy proposals will be ready for Commission consideration by 2015.    Support the Electronic Communications Privacy Act Amendments Act of 2013, S. 607  Urge the President to nominate candidates to the FCC who will assign the highest priority to minority and womens participation in the nations most influential industries.    Support the FCC's Lifeline program; oppose Vitter amendment to S Con Res 8, oppose S. 874  Support media ownership diversity  Support expanding Lifeline program to include broadband, support H.R. 1685  Support that interstate inmate calling services (ICS) rates are exorbitantly high, and, pursuant to the Communications Act, urge the Federal Communications Commission (FCC) must move to ensure just and reasonable rates going forward.    Support Connect-Ed and e-Rate programs, but not at the expense of Lifeline.    Support the FCC using the following five public interest principles in evaluating the appropriate regulatory framework for  evolution from the technology widely used in traditional networks to IP technology: 1.All consumers must have access to high quality, affordable voice and high-speed broadband services regardless of income, race, or geography. 2.The networks and services must be reliable. 3.Continuous access to emergency service cannot falter. 4.Robust consumer protections must be enforced by state and federal agencies. 5.Telecommunications policies must stimulate investment in high-speed networks and support high quality jobs in the telecommunications industry.  Support for the Federal Communication Commissions proposed rule which would ensure that charges for interstate inmate calling services are fair, non-predatory, and reasonable.   |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Federal Communications Commission (FCC), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |UNM|ISSUE: Support EEOC's guidence on the use of criminal records by potential employers. Suport H.R. 645. Oppose HR 890 |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Equal Employment Opportunity Commission (EEOC), U.S. Commission on Civil Rights|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |BNK|ISSUE: Support S. 114 Support H.R. 532 Support S. 113 |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, White House Office, Education - Dept of, Treasury - Dept of|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |WEL|ISSUE: Oppose H.R. 1947.  Oppose amendment #131 by Congressman Austin Scott (GA) to H.R. 1947.  Oppose cuts to Supplemental Nutrition Assistance Program (SNAP) (Food Stamps) in H.R. 1947.  Support the Gillibrand amendment to S. 954 to expand eligibility for the SNAP program, formerlly known as food stamps.  Oppose the Roberts amendment to S. 954 to make it harder to qualify for the SNAP program, formerlly known as food stamps.  Oppose Inhofe amendment to S. 954, which would repeal the SNAP program and make it a block grant to states and add a work requirement and drug testing requirements for recipients.  Oppose amendment by Congressman Southerland to H.R. 1947 mandating work requirements of SNAP recipients.  Oppose Huelskamp amendment to H.R. 1947 which would create a work requirement for SNAP recipients and repeal the nutrition education and obesity prevention programs. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |VET|ISSUE: Support more Veterans' Courts. Support H.R. 2654 / S 1281. Support H.R. 384. Support H.R. 1412. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Veterans Affairs - Dept of (VA), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |FAM|ISSUE: Support the Pregnant and Parenting Students Access to Education Act,  S. 870 / H.R. 1845. Oppose S. 624. Oppose HR 890 |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Education - Dept of, White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |TRA|ISSUE: Support the implementation of MAP-21 in such a way that focses on ensuring that federal transportation dollars are invested in a manner that allows all Americans to connect to greater economic opportunity.   |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Housing & Urban Development - Dept of (HUD), Transportation - Dept of (DOT), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |FUE|ISSUE: Support $600 million from oil and gas revenues be invested in the Land and Water Conservation Fund and that the program be fully funded by 2015. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Interior - Dept of  (DOI), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |MON|ISSUE: Support H.R. 360 / S. 186. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |DIS|ISSUE: Ensure that all voices and the concerns of all communities within New Jersey are heard by HUD in the Hurricane Sandy relief efforts. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Housing & Urban Development - Dept of (HUD), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q2 |||National Association for the Advancement of Colored People |National Association for the Advancement of Colored People |N |48975-12 |345850000 |||1156 15th Street, NW , Suite 915 |Washington |DC |20005 |USA ||||||Y |Hilary O. Shelton, Director NAACP Washington Bureau & Senior VP for Policy and Advocacy |07/22/2013 |||68750.00 |A |URB|"ISSUE: Support the inclusion of microlending and small business development tools in the President's ""Ladders of opportunities"" program.  Support the Administration's ""Ladders of Opportunities"" program. "|U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Small Business Adminstration (SBA), White House Office|Lobbyist name: Hilary  Shelton ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |2A |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan P. Meyers |7/22/2013 5:54:06 PM |||13970000.00 |C |ACC|ISSUE: H.R. 1062, SEC Regulatory Accountability Act H.R. 1564, Audit Integrity and Job Protection Act  Draft legislation relating to limit audit liability  Various issues relating to implementation of Dodd-Frank Wall Street Reform and Consumer Protection Act (P.L. 111-203); implementation of the Jumpstart Our Business Startups Act (P.L. 112-106); accounting convergence projects, auditing; reciprocal financial reporting issues with China; proposed lease accounting standards |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Securities & Exchange Commission (SEC)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Thomas  Quaadman ; Lobbyist name: Alice  Joe ||||||||||||||Name: Daren  Bakst ; Name: Shea  Bettwy ; Name: Diego  Bonomo ; Name: Kathleen  McInerney ; Name: Cecelia  Retelle ; Name: Chris  Strow ||http://www.uschamber.com/associations/c100/committee-100-members; http://www.theglobalipcenter.com/sites/default/files/1_1_2012_cacp_membership_list_.pdf |
2013 |2A |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan P. Meyers |7/22/2013 5:54:06 PM |||13970000.00 |C |AGR|ISSUE: H.R.693 / S. 345, Sugar Reform Act of 2013 H.R. 1947, Federal Agriculture Reform and Risk Management Act of 2013, including reforming the U.S. sugar program, addressing the U.S.-Brazil World Trade Organization cotton case, and olive oil import restrictions S. 954, Agriculture Reform, Food, and Jobs Act of 2013, including reforming the U.S. sugar program and addressing the U.S.-Brazil World Trade Organization cotton case and Shaheen/Toomey/Kirk Amendment #925  Various issues relating to sugar reform; special labels for food and beverages that contain ingredients derived from biotechnology or genetically engineered crops; food user fees to fund implementation of the Food Safety Modernization Act (P.L. 111-353) |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Timothy  Maney ; Lobbyist name: Sarah  Suckow ; Lobbyist name: Daniel  Hillenbrand ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews , Covered Position: Rep. Mario Diaz-Balart, Unpaid Intern, January-March 2012 ; Lobbyist name: William  Kovacs ; Lobbyist name: Shea  Bettwy ; Lobbyist name: Daren  Bakst ; Lobbyist name: Matthew  Hite ||||||||||||||Name: Daren  Bakst ; Name: Shea  Bettwy ; Name: Diego  Bonomo ; Name: Kathleen  McInerney ; Name: Cecelia  Retelle ; Name: Chris  Strow ||http://www.uschamber.com/associations/c100/committee-100-members; http://www.theglobalipcenter.com/sites/default/files/1_1_2012_cacp_membership_list_.pdf |
2013 |2A |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan P. Meyers |7/22/2013 5:54:06 PM |||13970000.00 |C |AVI|ISSUE: H.R. 1204, Aviation Security Stakeholder Participation Act of 2013  Potential legislation similar to H.R. 3284, TSA Acquisition Reform Act of 2007, including provisions relating to procurement policy  Various issues relating to Air Cargo Advance Screening Pilot |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Homeland Security - Dept of  (DHS), U.S. Customs & Border Protection, Transportation Security Administration (TSA), Transportation - Dept of (DOT), Commerce - Dept of  (DOC), Small Business Adminstration (SBA), U.S. Trade Representative (USTR)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Ann  Beauchesne ; Lobbyist name: Adam  Salerno ; Lobbyist name: Martin  Regalia ; Lobbyist name: Christian  Zur ||||||||||||||Name: Daren  Bakst ; Name: Shea  Bettwy ; Name: Diego  Bonomo ; Name: Kathleen  McInerney ; Name: Cecelia  Retelle ; Name: Chris  Strow ||http://www.uschamber.com/associations/c100/committee-100-members; http://www.theglobalipcenter.com/sites/default/files/1_1_2012_cacp_membership_list_.pdf |
